test,UniqueID,Gene.Name,logFC,P.Value,Adj.P.Value
DEG.wk52,ENSG00000157654,PALM2AKAP2,-0.213332841,9.23e-09,3.23e-07
DEG.wk52,ENSG00000157657,ZNF618,-0.162182587,0.001447559,0.010714186
DEG.wk52,ENSG00000157693,TMEM268,-0.391620253,1.56e-16,1.36e-14
DEG.wk52,ENSG00000157734,SNX22,0.029165752,0.603235083,0.759187085
DEG.wk52,ENSG00000157741,UBN2,0.033577454,0.299703006,0.498301647
DEG.wk52,ENSG00000157764,BRAF,0.028868076,0.341924078,0.542973038
DEG.wk52,ENSG00000157778,PSMG3,0.054731314,0.179500948,0.359140644
DEG.wk52,ENSG00000157796,WDR19,0.066380518,0.034752337,0.119151813
DEG.wk52,ENSG00000157800,SLC37A3,0.098615366,0.066384959,0.18756106
DEG.wk52,ENSG00000157823,AP3S2,0.064311054,0.007371195,0.038286832
DEG.wk52,ENSG00000157827,FMNL2,-0.55053604,1.7e-15,1.36e-13
DEG.wk52,ENSG00000157833,GAREM2,-0.048251859,0.420734168,0.614038051
DEG.wk52,ENSG00000157837,SPPL3,-0.043779605,0.201163652,0.386234789
DEG.wk52,ENSG00000157869,RAB28,0.033340385,0.184275669,0.365035923
DEG.wk52,ENSG00000157870,PRXL2B,-0.017366533,0.689553397,0.817457341
DEG.wk52,ENSG00000157873,TNFRSF14,-0.028039996,0.532259564,0.706210533
DEG.wk52,ENSG00000157881,PANK4,0.120524202,0.357422246,0.55675152
DEG.wk52,ENSG00000157895,C12orf43,0.029075804,0.296904148,0.495354118
DEG.wk52,ENSG00000157911,PEX10,-0.046127181,0.244853601,0.437956802
DEG.wk52,ENSG00000157916,RER1,0.041089012,0.048449091,0.150651979
DEG.wk52,ENSG00000157933,SKI,0.052553095,0.386544857,0.583431069
DEG.wk52,ENSG00000157954,WIPI2,-0.000515996,0.988250898,0.994287191
DEG.wk52,ENSG00000157978,LDLRAP1,0.045146537,0.231095476,0.423089366
DEG.wk52,ENSG00000157985,AGAP1,0.226260637,1.16e-05,0.000189191
DEG.wk52,ENSG00000157992,KRTCAP3,-0.096427782,0.276630021,0.473070954
DEG.wk52,ENSG00000158006,PAFAH2,0.100028433,4.37e-05,0.000588328
DEG.wk52,ENSG00000158019,BABAM2,-0.037401711,0.198340635,0.382923172
DEG.wk52,ENSG00000158023,WDR66,-0.125073618,0.067058194,0.188698155
DEG.wk52,ENSG00000158042,MRPL17,-0.028227191,0.46481371,0.653479983
DEG.wk52,ENSG00000158050,DUSP2,0.045726385,0.45084895,0.641555967
DEG.wk52,ENSG00000158062,UBXN11,0.009168727,0.829378182,0.904944194
DEG.wk52,ENSG00000158079,PTPDC1,0.115022846,0.00285702,0.018443628
DEG.wk52,ENSG00000158089,GALNT14,-0.255616733,0.003091903,0.019553994
DEG.wk52,ENSG00000158092,NCK1,0.065958775,0.063647463,0.18238627
DEG.wk52,ENSG00000158106,RHPN1,-0.093973258,0.197861155,0.382490628
DEG.wk52,ENSG00000158109,TPRG1L,0.015439579,0.706355344,0.828754289
DEG.wk52,ENSG00000158122,PRXL2C,0.04814463,0.128835962,0.290634809
DEG.wk52,ENSG00000158156,XKR8,0.06964356,0.148859832,0.318402939
DEG.wk52,ENSG00000158158,CNNM4,-0.019113725,0.534373425,0.707671092
DEG.wk52,ENSG00000158161,EYA3,-0.040625944,0.056046558,0.16688703
DEG.wk52,ENSG00000158163,DZIP1L,-0.332891515,0.000260202,0.002672672
DEG.wk52,ENSG00000158169,FANCC,0.00516656,0.879877638,0.935087633
DEG.wk52,ENSG00000158186,MRAS,0.095257422,0.132393643,0.295715042
DEG.wk52,ENSG00000158195,WASF2,0.045129897,0.257897069,0.452531182
DEG.wk52,ENSG00000158201,ABHD3,-0.033115446,0.418239116,0.612040058
DEG.wk52,ENSG00000158234,FAIM,0.129405893,0.021464693,0.084218011
DEG.wk52,ENSG00000158286,RNF207,-0.117098728,0.128582862,0.29020838
DEG.wk52,ENSG00000158290,CUL4B,0.031719876,0.465213039,0.65379528
DEG.wk52,ENSG00000158292,GPR153,0.188447631,0.0330456,0.115034243
DEG.wk52,ENSG00000158301,GPRASP2,0.089425763,0.126286599,0.286668365
DEG.wk52,ENSG00000158321,AUTS2,0.039691349,0.319978147,0.520158267
DEG.wk52,ENSG00000158352,SHROOM4,0.035440418,0.713715072,0.833610739
DEG.wk52,ENSG00000158373,H2BC5,-0.072122909,0.104055719,0.251384742
DEG.wk52,ENSG00000158402,CDC25C,-0.238226615,0.026322235,0.097652043
DEG.wk52,ENSG00000158406,H4C8,-0.090969623,0.018996319,0.076743435
DEG.wk52,ENSG00000158411,MITD1,0.010492871,0.784962088,0.877261787
DEG.wk52,ENSG00000158417,EIF5B,0.004532993,0.897932417,0.945915292
DEG.wk52,ENSG00000158423,RIBC1,0.077399567,0.39150878,0.587912116
DEG.wk52,ENSG00000158427,TMSB15B,0.077585152,0.158391269,0.331472336
DEG.wk52,ENSG00000158435,CNOT11,-0.013615528,0.4885636,0.672422775
DEG.wk52,ENSG00000158457,TSPAN33,0.103620371,0.139713329,0.306398669
DEG.wk52,ENSG00000158467,AHCYL2,0.072710213,0.015001771,0.064640803
DEG.wk52,ENSG00000158470,B4GALT5,-0.132595797,0.059348595,0.173553452
DEG.wk52,ENSG00000158473,CD1D,-0.024912581,0.483527903,0.668271706
DEG.wk52,ENSG00000158477,CD1A,0.030043084,0.692417859,0.819566187
DEG.wk52,ENSG00000158480,SPATA2,-0.075557796,0.072571456,0.198869057
DEG.wk52,ENSG00000158481,CD1C,0.361506781,2.69e-09,1.03e-07
DEG.wk52,ENSG00000158482,SNX29P1,-0.117954847,0.177059612,0.356064717
DEG.wk52,ENSG00000158483,FAM86C1,0.031099697,0.510610707,0.689709856
DEG.wk52,ENSG00000158488,CD1E,0.282885483,0.00791384,0.040346335
DEG.wk52,ENSG00000158517,NCF1,-0.111089779,0.072938878,0.199463823
DEG.wk52,ENSG00000158525,CPA5,0.005581094,0.951716108,0.975513049
DEG.wk52,ENSG00000158526,TSR2,0.001166133,0.967099713,0.983271405
DEG.wk52,ENSG00000158528,PPP1R9A,-0.004531241,0.936221219,0.968284012
DEG.wk52,ENSG00000158545,ZC3H18,-0.094524596,0.044291533,0.14126356
DEG.wk52,ENSG00000158552,ZFAND2B,0.014052901,0.635914907,0.781534033
DEG.wk52,ENSG00000158555,GDPD5,-0.05456512,0.293479368,0.492023871
DEG.wk52,ENSG00000158571,PFKFB1,-0.021550719,0.847940555,0.916259239
DEG.wk52,ENSG00000158578,ALAS2,0.066460563,0.613339943,0.765945718
DEG.wk52,ENSG00000158604,TMED4,0.0457438,0.01149583,0.053149511
DEG.wk52,ENSG00000158615,PPP1R15B,0.000619042,0.981038104,0.989833467
DEG.wk52,ENSG00000158623,COPG2,0.058746554,0.061078858,0.177126732
DEG.wk52,ENSG00000158636,EMSY,-0.003305817,0.898862558,0.946330478
DEG.wk52,ENSG00000158669,GPAT4,0.039961666,0.056911648,0.168521351
DEG.wk52,ENSG00000158683,PKD1L1,-0.117433503,0.042003734,0.136077998
DEG.wk52,ENSG00000158691,ZSCAN12,0.101591364,0.062629017,0.180151637
DEG.wk52,ENSG00000158710,TAGLN2,0.207473806,0.000537004,0.004821595
DEG.wk52,ENSG00000158711,ELK4,-0.010887852,0.756627877,0.860407613
DEG.wk52,ENSG00000158714,SLAMF8,0.246757772,0.000382362,0.003657871
DEG.wk52,ENSG00000158715,SLC45A3,0.365844527,2.5e-05,0.000366712
DEG.wk52,ENSG00000158716,DUSP23,0.113677822,0.013920732,0.061013485
DEG.wk52,ENSG00000158717,RNF166,-0.090031131,0.050201965,0.15445906
DEG.wk52,ENSG00000158747,NBL1,0.074336625,0.289301441,0.487299188
DEG.wk52,ENSG00000158748,HTR6,0.041625002,0.687334327,0.816274625
DEG.wk52,ENSG00000158769,F11R,0.054813657,0.225918072,0.416658399
DEG.wk52,ENSG00000158773,USF1,-0.123041759,0.000168469,0.001860145
DEG.wk52,ENSG00000158792,SPATA2L,-0.195205475,0.008224323,0.041636353
DEG.wk52,ENSG00000158793,NIT1,-0.04805569,0.077024628,0.206542731
DEG.wk52,ENSG00000158796,DEDD,-0.073399035,0.01823021,0.074579629
DEG.wk52,ENSG00000158805,ZNF276,-0.036582054,0.308876727,0.508776129
DEG.wk52,ENSG00000158813,EDA,-0.206628881,0.001177233,0.009135029
DEG.wk52,ENSG00000158825,CDA,-0.081983444,0.302584764,0.50151238
DEG.wk52,ENSG00000158828,PINK1,-6.77e-05,0.999109739,0.999716665
DEG.wk52,ENSG00000158850,B4GALT3,0.043270771,0.344298963,0.545657211
DEG.wk52,ENSG00000158856,DMTN,-0.270601826,0.016204245,0.068334679
DEG.wk52,ENSG00000158859,ADAMTS4,-0.001668192,0.977504512,0.988490977
DEG.wk52,ENSG00000158863,FAM160B2,-0.014883069,0.775583656,0.871154354
DEG.wk52,ENSG00000158864,NDUFS2,-0.02618907,0.26291725,0.458426472
DEG.wk52,ENSG00000158869,FCER1G,-0.099597514,0.099157152,0.243804456
DEG.wk52,ENSG00000158882,TOMM40L,-0.174141042,1.11e-08,3.81e-07
DEG.wk52,ENSG00000158887,MPZ,-0.175395202,0.000332864,0.003267154
DEG.wk52,ENSG00000158941,CCAR2,0.013713525,0.678689344,0.810700801
DEG.wk52,ENSG00000158966,CACHD1,0.075858009,0.187549652,0.369611936
DEG.wk52,ENSG00000158985,CDC42SE2,0.131643153,3.8e-05,0.000521779
DEG.wk52,ENSG00000158987,RAPGEF6,0.136036663,2.24e-05,0.000331551
DEG.wk52,ENSG00000159023,EPB41,0.217752864,0.000934558,0.007593386
DEG.wk52,ENSG00000159055,MIS18A,0.033880234,0.526982301,0.702294227
DEG.wk52,ENSG00000159063,ALG8,-0.011094987,0.692681574,0.819717683
DEG.wk52,ENSG00000159069,FBXW5,0.017590164,0.742527545,0.851990098
DEG.wk52,ENSG00000159079,CFAP298,0.028607953,0.433866394,0.626672678
DEG.wk52,ENSG00000159082,SYNJ1,-0.026063718,0.468119131,0.655866097
DEG.wk52,ENSG00000159086,PAXBP1,0.073539661,0.09666526,0.239763953
DEG.wk52,ENSG00000159110,IFNAR2,0.00567818,0.83646077,0.909018679
DEG.wk52,ENSG00000159111,MRPL10,-0.026763012,0.34924303,0.549920437
DEG.wk52,ENSG00000159128,IFNGR2,-0.123665355,0.117432781,0.273351048
DEG.wk52,ENSG00000159131,GART,-0.063025259,0.005855033,0.032031204
DEG.wk52,ENSG00000159140,SON,0.037359025,0.114390033,0.268510558
DEG.wk52,ENSG00000159147,DONSON,-0.033818617,0.355046161,0.554910843
DEG.wk52,ENSG00000159164,SV2A,-0.014947125,0.814729853,0.894897507
DEG.wk52,ENSG00000159176,CSRP1,-0.058255348,0.023190066,0.089210362
DEG.wk52,ENSG00000159189,C1QC,-0.910526368,2.25e-13,1.48e-11
DEG.wk52,ENSG00000159199,ATP5MC1,0.00762193,0.829813611,0.905364775
DEG.wk52,ENSG00000159200,RCAN1,0.116826648,6.79e-05,0.000865757
DEG.wk52,ENSG00000159202,UBE2Z,-0.034691924,0.102556138,0.24947271
DEG.wk52,ENSG00000159210,SNF8,0.011828766,0.623167661,0.773527085
DEG.wk52,ENSG00000159214,CCDC24,-0.116816455,0.061467832,0.17785622
DEG.wk52,ENSG00000159216,RUNX1,0.043077275,0.077242394,0.206871665
DEG.wk52,ENSG00000159228,CBR1,-0.16709464,3.42e-05,0.000476443
DEG.wk52,ENSG00000159231,CBR3,0.085401587,0.334107543,0.534542567
DEG.wk52,ENSG00000159247,TUBBP5,-0.321932012,0.001166912,0.009066589
DEG.wk52,ENSG00000159256,MORC3,-0.04024999,0.439479913,0.631715919
DEG.wk52,ENSG00000159259,CHAF1B,-0.092177621,0.043264056,0.138915725
DEG.wk52,ENSG00000159267,HLCS,0.050346576,0.102446007,0.249347179
DEG.wk52,ENSG00000159314,ARHGAP27,-0.100875835,0.034026701,0.117293603
DEG.wk52,ENSG00000159322,ADPGK,0.01872387,0.352551528,0.552844942
DEG.wk52,ENSG00000159335,PTMS,-0.043842411,0.614660487,0.767013317
DEG.wk52,ENSG00000159346,ADIPOR1,0.006544533,0.946989433,0.972760873
DEG.wk52,ENSG00000159348,CYB5R1,0.093155931,0.007371615,0.038286832
DEG.wk52,ENSG00000159352,PSMD4,-0.021424729,0.563608617,0.730264912
DEG.wk52,ENSG00000159363,ATP13A2,-0.087827655,0.06131037,0.177541825
DEG.wk52,ENSG00000159374,M1AP,-0.157278947,0.162650825,0.337303114
DEG.wk52,ENSG00000159377,PSMB4,0.112390273,1.85e-05,0.000280393
DEG.wk52,ENSG00000159388,BTG2,-0.111598487,0.001055525,0.008373496
DEG.wk52,ENSG00000159399,HK2,0.045120762,0.374976914,0.572648833
DEG.wk52,ENSG00000159403,C1R,-0.145475129,0.018394823,0.074965317
DEG.wk52,ENSG00000159423,ALDH4A1,-0.084435857,0.114637835,0.268813632
DEG.wk52,ENSG00000159433,STARD9,0.220645128,4.55e-07,1.08e-05
DEG.wk52,ENSG00000159445,THEM4,0.065294702,0.113872431,0.267677035
DEG.wk52,ENSG00000159459,UBR1,-0.050449173,0.066153011,0.187139172
DEG.wk52,ENSG00000159461,AMFR,0.02951648,0.523069245,0.699445878
DEG.wk52,ENSG00000159479,MED8,-0.073560871,0.003600111,0.022089537
DEG.wk52,ENSG00000159496,RGL4,0.028887578,0.649966958,0.790390111
DEG.wk52,ENSG00000159556,ISL2,0.3613124,8.02e-07,1.79e-05
DEG.wk52,ENSG00000159579,RSPRY1,-0.005760583,0.769971294,0.868038196
DEG.wk52,ENSG00000159588,CCDC17,-0.217147022,4.88e-05,0.000649665
DEG.wk52,ENSG00000159592,GPBP1L1,-0.021469494,0.324732727,0.525060885
DEG.wk52,ENSG00000159593,NAE1,0.07480283,0.158588963,0.331807716
DEG.wk52,ENSG00000159596,TMEM69,0.032626998,0.180673571,0.360783396
DEG.wk52,ENSG00000159618,ADGRG5,0.10723408,0.052204007,0.159132637
DEG.wk52,ENSG00000159625,DRC7,-0.101948793,0.339641498,0.540485184
DEG.wk52,ENSG00000159640,ACE,-0.080635014,0.312846606,0.513029927
DEG.wk52,ENSG00000159648,TEPP,-0.059287262,0.582521943,0.743080476
DEG.wk52,ENSG00000159658,EFCAB14,-0.003638349,0.856116653,0.920900423
DEG.wk52,ENSG00000159674,SPON2,-0.017288508,0.814193518,0.894788157
DEG.wk52,ENSG00000159685,CHCHD6,-0.003756531,0.951607794,0.975459327
DEG.wk52,ENSG00000159692,CTBP1,-0.023611813,0.531819308,0.705998248
DEG.wk52,ENSG00000159712,ANKRD18CP,0.131780469,0.194342739,0.377740408
DEG.wk52,ENSG00000159713,TPPP3,0.161918728,0.021218873,0.083589765
DEG.wk52,ENSG00000159714,ZDHHC1,0.152680823,0.118211673,0.27424115
DEG.wk52,ENSG00000159720,ATP6V0D1,-0.021802868,0.660149004,0.797992974
DEG.wk52,ENSG00000159733,ZFYVE28,0.047924737,0.32066058,0.520660369
DEG.wk52,ENSG00000159753,CARMIL2,-0.031535744,0.600482295,0.757037204
DEG.wk52,ENSG00000159761,C16orf86,0.023147055,0.744288332,0.853114358
DEG.wk52,ENSG00000159784,FAM131B,0.173486494,0.012336184,0.055963777
DEG.wk52,ENSG00000159788,RGS12,-0.038080473,0.382909692,0.580483661
DEG.wk52,ENSG00000159792,PSKH1,0.038389296,0.242818522,0.435995323
DEG.wk52,ENSG00000159840,ZYX,-0.154549004,0.026974108,0.099723295
DEG.wk52,ENSG00000159842,ABR,-0.181818077,0.074674042,0.202402683
DEG.wk52,ENSG00000159860,TCAF2P1,0.064661062,0.758307462,0.861417876
DEG.wk52,ENSG00000159873,CCDC117,0.04997172,0.066731488,0.188070902
DEG.wk52,ENSG00000159882,ZNF230,-0.112482455,0.024828348,0.093702322
DEG.wk52,ENSG00000159884,CCDC107,0.028249613,0.469771067,0.656722626
DEG.wk52,ENSG00000159885,ZNF222,-0.205653279,0.000329601,0.003242151
DEG.wk52,ENSG00000159899,NPR2,0.042547972,0.488666832,0.672422775
DEG.wk52,ENSG00000159904,ZNF890P,-0.039669497,0.620967597,0.771641992
DEG.wk52,ENSG00000159905,ZNF221,0.087441801,0.145157208,0.313294038
DEG.wk52,ENSG00000159915,ZNF233,0.008479049,0.936055357,0.968284012
DEG.wk52,ENSG00000159917,ZNF235,0.041249995,0.211440695,0.398596003
DEG.wk52,ENSG00000159921,GNE,0.001971303,0.937391438,0.968431265
DEG.wk52,ENSG00000159958,TNFRSF13C,-0.014691146,0.823343459,0.900855081
DEG.wk52,ENSG00000160007,ARHGAP35,0.060313357,0.014280374,0.062183634
DEG.wk52,ENSG00000160013,PTGIR,-0.243186116,3.23e-05,0.000454833
DEG.wk52,ENSG00000160014,CALM3,-0.05603779,0.151382097,0.322036656
DEG.wk52,ENSG00000160049,DFFA,0.063305267,0.01331942,0.059092697
DEG.wk52,ENSG00000160050,CCDC28B,-0.005295628,0.914263612,0.955494675
DEG.wk52,ENSG00000160051,IQCC,-0.084556628,0.247894808,0.440989385
DEG.wk52,ENSG00000160055,TMEM234,-0.109596305,0.004280619,0.02513303
DEG.wk52,ENSG00000160058,BSDC1,0.009485956,0.683511934,0.814062428
DEG.wk52,ENSG00000160062,ZBTB8A,0.086185212,0.519618996,0.696322505
DEG.wk52,ENSG00000160072,ATAD3B,-0.009704071,0.838700607,0.910237574
DEG.wk52,ENSG00000160075,SSU72,-0.008030449,0.716431595,0.835374661
DEG.wk52,ENSG00000160087,UBE2J2,-0.041570272,0.23477594,0.427227604
DEG.wk52,ENSG00000160094,ZNF362,-0.060440257,0.143797835,0.311362476
DEG.wk52,ENSG00000160111,CPAMD8,0.058839169,0.26677725,0.462868619
DEG.wk52,ENSG00000160113,NR2F6,0.055557537,0.492770961,0.675532802
DEG.wk52,ENSG00000160117,ANKLE1,-0.164058657,0.011920096,0.054499174
DEG.wk52,ENSG00000160124,CCDC58,0.163828568,0.040882855,0.13346963
DEG.wk52,ENSG00000160131,VMA21,0.099271127,0.003986584,0.023838397
DEG.wk52,ENSG00000160145,KALRN,0.017627384,0.727633108,0.841889163
DEG.wk52,ENSG00000160172,FAM86C2P,0.114636171,0.103952832,0.251203168
DEG.wk52,ENSG00000160179,ABCG1,-0.492443382,3.41e-15,2.64e-13
DEG.wk52,ENSG00000160183,TMPRSS3,-0.1055911,0.155734251,0.328224833
DEG.wk52,ENSG00000160185,UBASH3A,0.05810303,0.160993099,0.334872237
DEG.wk52,ENSG00000160190,SLC37A1,-0.131903464,4.27e-05,0.000576693
DEG.wk52,ENSG00000160191,PDE9A,-0.875711629,3.49e-32,8.67e-30
DEG.wk52,ENSG00000160193,WDR4,-0.056042662,0.208206156,0.395107597
DEG.wk52,ENSG00000160194,NDUFV3,0.034422816,0.141315091,0.308529718
DEG.wk52,ENSG00000160199,PKNOX1,0.030034942,0.330559374,0.530881518
DEG.wk52,ENSG00000160200,CBS,-0.452032258,0.000402502,0.003816389
DEG.wk52,ENSG00000160201,U2AF1,0.074273837,0.107867706,0.258252505
DEG.wk52,ENSG00000160208,RRP1B,0.009088121,0.749406165,0.856092952
DEG.wk52,ENSG00000160209,PDXK,0.014564489,0.682669999,0.813448488
DEG.wk52,ENSG00000160211,G6PD,0.030851867,0.610042499,0.763195473
DEG.wk52,ENSG00000160213,CSTB,-0.112530391,0.00045538,0.004207564
DEG.wk52,ENSG00000160214,RRP1,-0.017692758,0.672133268,0.805941845
DEG.wk52,ENSG00000160216,AGPAT3,-0.114125334,0.000927811,0.007555509
DEG.wk52,ENSG00000160218,TRAPPC10,-0.019651801,0.428844822,0.622326771
DEG.wk52,ENSG00000160219,GAB3,0.086466223,0.000283794,0.002864928
DEG.wk52,ENSG00000160221,GATD3A,-0.019890482,0.706658197,0.82896497
DEG.wk52,ENSG00000160223,ICOSLG,-0.079911584,0.221705672,0.411081157
DEG.wk52,ENSG00000160226,CFAP410,0.056073508,0.3276896,0.528004256
DEG.wk52,ENSG00000160229,ZNF66,0.285469209,6.06e-09,2.17e-07
DEG.wk52,ENSG00000160233,LRRC3,-0.348914684,5.09e-08,1.51e-06
DEG.wk52,ENSG00000160255,ITGB2,-0.005297024,0.922161828,0.959978621
DEG.wk52,ENSG00000160256,FAM207A,-0.167815827,0.001868974,0.013177581
DEG.wk52,ENSG00000160271,RALGDS,-0.016541979,0.640736071,0.784670889
DEG.wk52,ENSG00000160285,LSS,-0.057909534,0.241198098,0.434118241
DEG.wk52,ENSG00000160293,VAV2,-0.087162846,0.038236944,0.127590276
DEG.wk52,ENSG00000160294,MCM3AP,-0.010379072,0.665775939,0.801541145
DEG.wk52,ENSG00000160298,C21orf58,-0.121148238,0.031234768,0.110773687
DEG.wk52,ENSG00000160299,PCNT,-0.010159918,0.784060258,0.876829269
DEG.wk52,ENSG00000160305,DIP2A,0.007143849,0.799659102,0.886232997
DEG.wk52,ENSG00000160307,S100B,0.288795358,2.36e-05,0.0003474
DEG.wk52,ENSG00000160310,PRMT2,0.076879905,1.4e-05,0.000222236
DEG.wk52,ENSG00000160318,CLDND2,0.124097259,0.149645227,0.319818574
DEG.wk52,ENSG00000160321,ZNF208,0.220559885,0.022540957,0.087310695
DEG.wk52,ENSG00000160323,ADAMTS13,0.067917178,0.524664805,0.700349546
DEG.wk52,ENSG00000160325,CACFD1,-0.054627893,0.346153088,0.547287993
DEG.wk52,ENSG00000160326,SLC2A6,-0.012029919,0.832596469,0.907090098
DEG.wk52,ENSG00000160336,ZNF761,0.091388927,0.17872854,0.358148907
DEG.wk52,ENSG00000160352,ZNF714,0.045809658,0.188602725,0.37093806
DEG.wk52,ENSG00000160360,GPSM1,-0.021939778,0.788606007,0.879361944
DEG.wk52,ENSG00000160392,C19orf47,-0.062361405,0.104784247,0.252700366
DEG.wk52,ENSG00000160404,TOR2A,0.031921359,0.379704642,0.577412372
DEG.wk52,ENSG00000160408,ST6GALNAC6,0.033240196,0.363582233,0.562187156
DEG.wk52,ENSG00000160410,SHKBP1,0.012218742,0.830363186,0.905691703
DEG.wk52,ENSG00000160439,RDH13,-0.013716953,0.751552321,0.857488915
DEG.wk52,ENSG00000160445,ZER1,-0.031973769,0.670089295,0.804488997
DEG.wk52,ENSG00000160446,ZDHHC12,-0.143172196,0.005347346,0.029861893
DEG.wk52,ENSG00000160447,PKN3,0.013160664,0.856022438,0.920900423
DEG.wk52,ENSG00000160469,BRSK1,-0.219951334,0.032248524,0.113194693
DEG.wk52,ENSG00000160539,PLPP7,0.111708586,0.284510918,0.482028873
DEG.wk52,ENSG00000160551,TAOK1,-0.013512876,0.710458366,0.831321966
DEG.wk52,ENSG00000160563,MED27,-0.075810813,0.002288461,0.015471877
DEG.wk52,ENSG00000160570,DEDD2,-0.147682222,0.00292681,0.018778635
DEG.wk52,ENSG00000160584,SIK3,-0.053139478,0.157073778,0.329858575
DEG.wk52,ENSG00000160588,MPZL3,0.157164093,0.001620064,0.011746275
DEG.wk52,ENSG00000160593,JAML,0.049323868,0.213818668,0.401178466
DEG.wk52,ENSG00000160602,NEK8,-0.131412159,0.001708863,0.012247979
DEG.wk52,ENSG00000160613,PCSK7,-0.028755617,0.448755739,0.63948134
DEG.wk52,ENSG00000160633,SAFB,-0.086090384,0.003502004,0.021582591
DEG.wk52,ENSG00000160654,CD3G,0.070285841,0.09402171,0.235593713
DEG.wk52,ENSG00000160679,CHTOP,0.04590734,0.000713954,0.006085821
DEG.wk52,ENSG00000160683,CXCR5,0.076849591,0.198567222,0.383250904
DEG.wk52,ENSG00000160685,ZBTB7B,-0.10779669,0.034892123,0.119465301
DEG.wk52,ENSG00000160688,FLAD1,-0.034988777,0.203758565,0.388989721
DEG.wk52,ENSG00000160691,SHC1,-0.040243804,0.192548193,0.375252655
DEG.wk52,ENSG00000160695,VPS11,-0.020928237,0.432696839,0.62570104
DEG.wk52,ENSG00000160703,NLRX1,0.096490638,0.076955862,0.206419432
DEG.wk52,ENSG00000160710,ADAR,-0.481823401,5.98e-20,7.13e-18
DEG.wk52,ENSG00000160712,IL6R,0.05440078,0.256369131,0.450548234
DEG.wk52,ENSG00000160714,UBE2Q1,0.002667704,0.919873599,0.958610565
DEG.wk52,ENSG00000160741,CRTC2,-0.062676857,0.183276758,0.363962251
DEG.wk52,ENSG00000160746,ANO10,0.000762731,0.983123523,0.991330353
DEG.wk52,ENSG00000160752,FDPS,0.000999508,0.959469516,0.97952604
DEG.wk52,ENSG00000160753,RUSC1,-0.038870082,0.337736392,0.538118768
DEG.wk52,ENSG00000160766,GBAP1,-0.111314581,0.063009891,0.181009225
DEG.wk52,ENSG00000160781,PAQR6,-0.117640715,0.133525194,0.297435824
DEG.wk52,ENSG00000160783,PMF1,-0.050076749,0.094047648,0.235593713
DEG.wk52,ENSG00000160785,SLC25A44,-0.072714385,0.09827187,0.242421786
DEG.wk52,ENSG00000160789,LMNA,-0.081928202,0.25883033,0.45333463
DEG.wk52,ENSG00000160796,NBEAL2,-0.116100864,0.0544916,0.163709715
DEG.wk52,ENSG00000160799,CCDC12,-0.015888193,0.635330665,0.78131604
DEG.wk52,ENSG00000160803,UBQLN4,0.052214398,0.109729085,0.261224713
DEG.wk52,ENSG00000160813,PPP1R35,0.003593652,0.94235735,0.970885103
DEG.wk52,ENSG00000160818,GPATCH4,-0.0420637,0.329656057,0.530135626
DEG.wk52,ENSG00000160856,FCRL3,0.162470807,4.25e-05,0.000575292
DEG.wk52,ENSG00000160867,FGFR4,-0.722305532,3.99e-09,1.48e-07
DEG.wk52,ENSG00000160877,NACC1,-0.125392416,0.013178384,0.058668093
DEG.wk52,ENSG00000160883,HK3,-0.173596671,0.002399781,0.016098347
DEG.wk52,ENSG00000160888,IER2,-0.246830162,1.02e-05,0.00016913
DEG.wk52,ENSG00000160908,ZNF394,-0.013002386,0.516449942,0.694283758
DEG.wk52,ENSG00000160917,CPSF4,0.00271701,0.936718465,0.968284012
DEG.wk52,ENSG00000160932,LY6E,-2.966036847,7.54e-37,2.68e-34
DEG.wk52,ENSG00000160948,VPS28,-0.011546828,0.874905675,0.932440205
DEG.wk52,ENSG00000160949,TONSL,-0.117957999,0.103424309,0.250296445
DEG.wk52,ENSG00000160953,PWWP3A,0.006380636,0.84857474,0.916618391
DEG.wk52,ENSG00000160957,RECQL4,-0.202315325,0.013208409,0.058744029
DEG.wk52,ENSG00000160959,LRRC14,0.026617395,0.528483829,0.703364073
DEG.wk52,ENSG00000160961,ZNF333,-0.098430758,0.000446476,0.00413697
DEG.wk52,ENSG00000160972,PPP1R16A,-0.059061823,0.364508071,0.562949346
DEG.wk52,ENSG00000160991,ORAI2,-0.027632591,0.606445072,0.761481515
DEG.wk52,ENSG00000160993,ALKBH4,0.021747552,0.576736837,0.739396784
DEG.wk52,ENSG00000160999,SH2B2,-0.180426809,0.007869735,0.040200654
DEG.wk52,ENSG00000161010,MRNIP,0.027162019,0.6071552,0.761581972
DEG.wk52,ENSG00000161011,SQSTM1,-0.073249736,0.113476556,0.267127676
DEG.wk52,ENSG00000161013,MGAT4B,0.025777622,0.535234661,0.708290741
DEG.wk52,ENSG00000161016,RPL8,0.198404162,4.45e-07,1.06e-05
DEG.wk52,ENSG00000161021,MAML1,-0.050696361,0.517232655,0.694973937
DEG.wk52,ENSG00000161036,LRWD1,-0.180028219,0.001481897,0.010914836
DEG.wk52,ENSG00000161040,FBXL13,-0.064220965,0.352786793,0.553030609
DEG.wk52,ENSG00000161057,PSMC2,0.008816905,0.881225629,0.935606897
DEG.wk52,ENSG00000161091,MFSD12,-0.070182947,0.15820897,0.33121464
DEG.wk52,ENSG00000161149,TUBA3FP,0.233419994,0.049778839,0.153496049
DEG.wk52,ENSG00000161179,YDJC,-0.011065113,0.838363841,0.910035612
